Business Name,Area,Category,Google Maps URL,Address,Phone,Website,Rating,Review Count,Plus Code,Hours,Error
Co-working Space,Gachibowli,business center,https://www.google.com/maps/place/Co-working+Space/data=!4m7!3m6!1s0x3bcb93822d10d373:0x1afb4d23163e5052!8m2!3d17.4404573!4d78.3620864!16s%2Fg%2F11n4r585cd!19sChIJc9MQLYKTyzsRUlA-FiNN-xo?authuser=0&hl=en&rclk=1,"Rajiv gandhi Nagar, Gachibowli, Hyderabad, Telangana 500032",,,,,"C9R6+5R Hyderabad, Telangana",,
Unispace,Gachibowli,business center,https://www.google.com/maps/place/Unispace/data=!4m7!3m6!1s0x3bcb93ee9e2845f3:0x7d7934620c15743a!8m2!3d17.4382721!4d78.3658682!16s%2Fg%2F11cpj0dmhq!19sChIJ80Uonu6TyzsROnQVDGI0eX0?authuser=0&hl=en&rclk=1,"2-48/5/6, 5/6, Old Mumbai Hwy, Cyberhills Colony, Telecom Nagar Extension, Gachibowli, Hyderabad, Telangana 500032",091000 80011,,4.2,9,"C9Q8+88 Hyderabad, Telangana",,
Farz Business Centre,Gachibowli,business center,https://www.google.com/maps/place/Farz+Business+Centre/data=!4m7!3m6!1s0x3bcb93f1de82fb4b:0x8da94fed5b8cdf8a!8m2!3d17.4324246!4d78.3687927!16s%2Fg%2F11b807_8hg!19sChIJS_uC3vGTyzsRit-MW-1PqY0?authuser=0&hl=en&rclk=1,"1st Floor, Farz Business Center, 13 India, 13, Sri Shyam Nagar, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032",,,4.3,15,"C9J9+XG Hyderabad, Telangana",,
PSR Prime Tower,Gachibowli,business center,https://www.google.com/maps/place/PSR+Prime+Tower/data=!4m7!3m6!1s0x3bcb93bc4ed905dd:0xde04a2d79881269f!8m2!3d17.4470695!4d78.354116!16s%2Fg%2F12qf68vbt!19sChIJ3QXZTryTyzsRnyaBmNeiBN4?authuser=0&hl=en&rclk=1,"304, PSR Prime Towers Rd, beside 126(P, DLF Cyber City, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032",090004 79333,,4.1,321,"C9W3+RJ Hyderabad, Telangana",· Opens 9:30 am Wed,
ODC 2,Gachibowli,business center,https://www.google.com/maps/place/ODC+2/data=!4m7!3m6!1s0x3bcb93bcc0463473:0x70584ee757d99924!8m2!3d17.4474949!4d78.3514211!16s%2Fg%2F1hf00d2x3!19sChIJczRGwLyTyzsRJJnZV-dOWHA?authuser=0&hl=en&rclk=1,"C9W2+XHV, TCS Entrance, ODC 2, TCS Synergy park, Indian Immunologicals Colony, Gachibowli, Hyderabad, Telangana 500032",,,4.4,175,"C9W2+XHV, TCS Entrance, ODC 2, TCS Synergy park, Indian Immunologicals Colony, Gachibowli, Hyderabad, Telangana 500032",,
The Botanika,Gachibowli,apartments,https://www.google.com/maps/place/The+Botanika/data=!4m7!3m6!1s0x3bcb93b8abf9f511:0x83cb63d254f57fb3!8m2!3d17.4499087!4d78.3613191!16s%2Fg%2F1tgcwj27!19sChIJEfX5q7iTyzsRs3_1VNJjy4M?authuser=0&hl=en&rclk=1,"UNIVERSAL REALTORS PVT. LTD Survey No: 107/108 Behind The Platina, Comm Complex, near Radisson Hotel, Hyderabad, Telangana 500032",,,4.5,250,"C9X6+XG Hyderabad, Telangana",,
Arca Sarovar Apartments,Gachibowli,apartments,https://www.google.com/maps/place/Arca+Sarovar+Apartments/data=!4m7!3m6!1s0x3bcb93be6a8fe795:0xcb160888714f587e!8m2!3d17.4453479!4d78.3573491!16s%2Fg%2F11bx0jbx66!19sChIJleePar6TyzsRflhPcYgIFss?authuser=0&hl=en&rclk=1,"Arca Sarovar, APHB Colony, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032",,,4.2,203,"C9W4+4W Hyderabad, Telangana",,
Ramky Towers,Gachibowli,apartments,https://www.google.com/maps/place/Ramky+Towers/data=!4m7!3m6!1s0x3bcb93c1c1d08f0d:0x9221fe708234f454!8m2!3d17.4447913!4d78.3661159!16s%2Fg%2F11b7q1z568!19sChIJDY_QwcGTyzsRVPQ0gnD-IZI?authuser=0&hl=en&rclk=1,"Mindspace Rd, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032",,,4.3,"3,182","C9V8+WC Hyderabad, Telangana",,
Kendriya Vihar Apartments Phase 2,Gachibowli,apartments,https://www.google.com/maps/place/Kendriya+Vihar+Apartments+Phase+2/data=!4m7!3m6!1s0x3bcb93bfd6ff7a45:0xc3a0a101d83093de!8m2!3d17.4441491!4d78.3589142!16s%2Fg%2F11bt_gqbp3!19sChIJRXr_1r-TyzsR3pMw2AGhoMM?authuser=0&hl=en&rclk=1,"Kendriya Vihar Phase 2, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032",,,4.2,287,"C9V5+MH Gachibowli, Hyderabad, Telangana",,
SID Royale,Gachibowli,apartments,https://www.google.com/maps/place/SID+Royale/data=!4m7!3m6!1s0x3bcb93005e6daa8b:0xfe73817bbe75dea5!8m2!3d17.4479422!4d78.3599827!16s%2Fg%2F11w3wm_6ym!19sChIJi6ptXgCTyzsRpd51vnuBc_4?authuser=0&hl=en&rclk=1,"HIG-B, Plot no 180, APHB Colony, Andhra Pradesh Housing Board Phase-IV, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032",097815 55599,,4.9,196,"C9X5+5X Hyderabad, Telangana",,
Olive Service Apartments Gachibowli,Gachibowli,apartments,https://www.google.com/maps/place/Olive+Service+Apartments+Gachibowli/data=!4m7!3m6!1s0x3bcb934a40e895f5:0xd6ba56e99c62789b!8m2!3d17.4348829!4d78.3670398!16s%2Fg%2F11s__z_nrp!19sChIJ9ZXoQEqTyzsRm3hinOlWutY?authuser=0&hl=en&rclk=1,"Plot No 31, Sri Shyam Nagar, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032",070900 06000,,4.8,279,"C9M8+XR Hyderabad, Telangana",,
Alpha Apartments,Gachibowli,apartments,https://www.google.com/maps/place/Alpha+Apartments/data=!4m7!3m6!1s0x3bcb9399a0392493:0xf549e4ce3eb6a604!8m2!3d17.4503304!4d78.3647571!16s%2Fg%2F11vhf0ltzc!19sChIJkyQ5oJmTyzsRBKa2Ps7kSfU?authuser=0&hl=en&rclk=1,"95/136, Anjaiah Nagar, Gachibowli, Hyderabad, Telangana 500084",084650 70354,,4.9,39,"F927+4W Hyderabad, Telangana",,
Neha Apartments,Gachibowli,apartments,https://www.google.com/maps/place/Neha+Apartments/data=!4m7!3m6!1s0x3bcb9396761962f3:0xf2abe932c78ddf2e!8m2!3d17.4417677!4d78.3557475!16s%2Fg%2F12qfr0lmc!19sChIJ82IZdpaTyzsRLt-NxzLpq_I?authuser=0&hl=en&rclk=1,"Plot 14, Vinayak Nagar, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032",,,4.0,50,"C9R4+P7 Gachibowli, Hyderabad, Telangana",,
NCC Urban Gardenia,Gachibowli,apartments,https://www.google.com/maps/place/NCC+Urban+Gardenia/data=!4m7!3m6!1s0x3bcb93e56f0ecefd:0xbc66044bc0defdf!8m2!3d17.4352023!4d78.3735092!16s%2Fg%2F11cn7nyhpz!19sChIJ_c4Ob-WTyzsR3-8NvERgxgs?authuser=0&hl=en&rclk=1,"C9MF+QRH NCC URBAN GARDENIA, Hitech City Main Rd, Diamond Hills, Lumbini Avenue, Gachibowli, Hyderabad, Rai Durg, Telangana 500032",091001 77703,,4.2,82,"C9MF+QRH NCC URBAN GARDENIA, Hitech City Main Rd, Diamond Hills, Lumbini Avenue, Gachibowli, Hyderabad, Rai Durg, Telangana 500032",,
Babukhan Solitaire,Gachibowli,apartments,https://www.google.com/maps/place/Babukhan+Solitaire/data=!4m7!3m6!1s0x3bcb93e98e989bdf:0xba1beec56e23af42!8m2!3d17.4425777!4d78.3677191!16s%2Fg%2F1tdcpz_1!19sChIJ35uYjumTyzsRQq8jbsXuG7o?authuser=0&hl=en&rclk=1,"24, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032",,,4.1,460,"C9V9+23 Gachibowli, Hyderabad, Telangana",,
Central Paradise Apartments,Gachibowli,apartments,https://www.google.com/maps/place/Central+Paradise+Apartments/data=!4m7!3m6!1s0x3bcb93ebc4cc1583:0x70bcb43b2a2e4149!8m2!3d17.4405831!4d78.3661342!16s%2Fg%2F12hqtrxrz!19sChIJgxXMxOuTyzsRSUEuKju0vHA?authuser=0&hl=en&rclk=1,"Central Paradise, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032",,,4.1,43,"C9R8+6F Hyderabad, Telangana",,
"Cloud9Homes Serviced Apartments, Gachibowli, Hyderabad",Gachibowli,apartments,"https://www.google.com/maps/place/Cloud9Homes+Serviced+Apartments,+Gachibowli,+Hyderabad/data=!4m10!3m9!1s0x3bcb938168a84993:0x68cd192076b144f8!5m2!4m1!1i2!8m2!3d17.4372314!4d78.3666345!16s%2Fg%2F11pz14n93z!19sChIJk0moaIGTyzsR-ESxdiAZzWg?authuser=0&hl=en&rclk=1","Flat No 501, Vaishanavi's Ananda Nilayam Apartments, behind Vibes Beauty Parlour, near Vaishnavi Cynosure, Cyberhills Colony, P Janardhan Reddy Nagar, Gachibowli, Hyderabad, Telangana 500032",075697 01493,,4.9,154,"C9P8+VM Hyderabad, Telangana",Check-in time: 12:00 pm; Check-out time: 11:00 am,
Sumadhura Horizon,Gachibowli,apartments,https://www.google.com/maps/place/Sumadhura+Horizon/data=!4m7!3m6!1s0x3bcb93a9e2453b15:0x34d4584d5507902b!8m2!3d17.4655873!4d78.3375692!16s%2Fg%2F11h6yrbkmz!19sChIJFTtF4qmTyzsRK5AHVU1Y1DQ?authuser=0&hl=en&rclk=1,"Botanical Garden Rd, Kondapur, NCB Enclave, Gachibowli, Hyderabad, Telangana 500084",090145 91459,,4.6,380,"F88Q+62 Gachibowli, Hyderabad, Telangana",,
Blossom Apartment,Gachibowli,apartments,https://www.google.com/maps/place/Blossom+Apartment/data=!4m7!3m6!1s0x3bcb93951527d5b3:0x35a6d067152742e7!8m2!3d17.4424479!4d78.3598839!16s%2Fg%2F1tfvrdq_!19sChIJs9UnFZWTyzsR50InFWfQpjU?authuser=0&hl=en&rclk=1,"C9R5+XXC, Old Mumbai Hwy, Rajiv gandhi Nagar, Gachibowli, Hyderabad, Telangana 500032",,,4.5,26,"C9R5+XXC, Old Mumbai Hwy, Rajiv gandhi Nagar, Gachibowli, Hyderabad, Telangana 500032",,
BEST PROPERTIES HYDERABAD,Hitech City,real estate agents,https://www.google.com/maps/place/BEST+PROPERTIES+HYDERABAD/data=!4m7!3m6!1s0x3bcb9304df296997:0x8ed480f65eba55e8!8m2!3d17.458642!4d78.3632015!16s%2Fg%2F11tf8m0522!19sChIJl2kp3wSTyzsR6FW6XvaA1I4?authuser=0&hl=en&rclk=1,"Office No - 1007, 10th Floor, Block B, Asian Suncity, x Behind AMB Sharathcity Mall, Kothaguda, Hyderabad, Telangana 500084",079956 50287,,5.0,30,"F957+F7 Hyderabad, Telangana",,
Petra Rock Real Estate Services,Hitech City,real estate agents,https://www.google.com/maps/place/Petra+Rock+Real+Estate+Services/data=!4m7!3m6!1s0x3bcb93a59ba6bbe7:0xc11b734770832188!8m2!3d17.4571969!4d78.3732456!16s%2Fg%2F11p_6tbg1_!19sChIJ57umm6WTyzsRiCGDcEdzG8E?authuser=0&hl=en&rclk=1,"Kondapur, Jubilee Enclave, HITEC City, Hyderabad, Telangana 500084",090889 99333,,4.2,10,"F94F+V7 HITEC City, Hyderabad, Telangana",· Opens 9:30 am Wed; Tuesday 9:30 am–9 pm; Wednesday 9:30 am–9 pm; Thursday 9:30 am–9 pm; Friday 9:30 am–9 pm; Saturday 9:30 am–9 pm; Monday 9:30 am–9 pm,
"Space Link Infra Private Ltd.,",Hitech City,real estate agents,"https://www.google.com/maps/place/Space+Link+Infra+Private+Ltd.,/data=!4m7!3m6!1s0x3bcb97a07ff1e959:0x9763af12c942bdff!8m2!3d17.4453764!4d78.3826207!16s%2Fg%2F11j5vvcz6h!19sChIJWenxf6CXyzsR_71CyRKvY5c?authuser=0&hl=en&rclk=1","Flat No.105, Sahiti Sri Vidhya Ambrosia, Hitec City, HUDA Techno Enclave, Madhapur, Hyderabad, Telangana 500081",073373 31900,,4.9,108,"C9WM+52 Hyderabad, Telangana",,
Prop Mission Pvt Ltd.,Hitech City,real estate agents,https://www.google.com/maps/place/Prop+Mission+Pvt+Ltd./data=!4m7!3m6!1s0x3bcb915fe247ff4d:0xd326c8be84c321be!8m2!3d17.4586787!4d78.3884953!16s%2Fg%2F11jg3w417t!19sChIJTf9H4l-RyzsRviHDhL7IJtM?authuser=0&hl=en&rclk=1,"5th floor, SCR Towers, Siddhi Vinayak Nagar, Madhapur, Hyderabad, Telangana 500081",095739 44946,,4.8,90,"F95Q+F9 Hyderabad, Telangana",· Opens 9:30 am Wed; Tuesday 9:30 am–7:30 pm; Wednesday 9:30 am–7:30 pm; Thursday 9:30 am–7:30 pm; Friday 9:30 am–7:30 pm; Saturday 9:30 am–7:30 pm; Sunday 9:30 am–7:30 pm; Monday 9:30 am–7:30 pm,
OwnerAndTenant,Hitech City,real estate agents,https://www.google.com/maps/place/OwnerAndTenant/data=!4m7!3m6!1s0x3bcb936b3d57f499:0x557914820376906c!8m2!3d17.456723!4d78.3761437!16s%2Fg%2F11kh4d342n!19sChIJmfRXPWuTyzsRbJB2A4IUeVU?authuser=0&hl=en&rclk=1,"3rd Floor, Business Square, HITEC City, Hyderabad, Telangana 500081",096976 28628,,4.3,123,"F94G+MF Hyderabad, Telangana",,
HITECH PROPERTY,Hitech City,real estate agents,https://www.google.com/maps/place/HITECH+PROPERTY/data=!4m7!3m6!1s0x3bcb915fc4308c55:0x1379401b785ba32!8m2!3d17.4444118!4d78.3861384!16s%2Fg%2F11f30mdbkm!19sChIJVYwwxF-RyzsRMrqFtwGUNwE?authuser=0&hl=en&rclk=1,"Flat No.402, Western Block, Siri Sai Orchids, Hitech city, near Image Hospitals, Hyderabad, Telangana 500081",096520 36034,,4.3,3,"C9VP+QF Hyderabad, Telangana",,
"Prudential Realty | Office spaces | Commercial, Investment Property | Hyderabad | Global Capability Center",Hitech City,real estate agents,"https://www.google.com/maps/place/Prudential+Realty+%7C+Office+spaces+%7C+Commercial,+Investment+Property+%7C+Hyderabad+%7C+Global+Capability+Center/data=!4m7!3m6!1s0x3bcb941fdaaaaaab:0x8ef437eae68ea424!8m2!3d17.4416812!4d78.3768648!16s%2Fg%2F1tg5sj0y!19sChIJq6qq2h-UyzsRJKSO5uo39I4?authuser=0&hl=en&rclk=1","Raheja IT Park, SBR Pearl, 301 & 302 Huda Techno Enclave Ph -II Hitec City, opp. Mindspace, Madhapur, Hyderabad, Telangana 500081",099086 22295,,5.0,3,"C9RG+MP Hyderabad, Telangana",,
Unimakler Realtors Pvt. Ltd.,Hitech City,real estate agents,https://www.google.com/maps/place/Unimakler+Realtors+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb93d3b319b611:0x78e667789690db4f!8m2!3d17.4654663!4d78.3735693!16s%2Fg%2F11sv1zgd2b!19sChIJEbYZs9OTyzsRT9uQlnhn5ng?authuser=0&hl=en&rclk=1,"504, Floor 5, Magnas Lakeview, Hitex Road, Above Swiss Castle, Khanamet, Kondapur, Hyderabad, Telangana 500084",096180 81808,,5.0,8,"F98F+5C Hyderabad, Telangana",Tuesday 9 am–6:30 pm; Wednesday 9 am–6:30 pm; Thursday 9 am–6:30 pm; Friday 9 am–6:30 pm; Saturday 9 am–6:30 pm; Monday 9 am–6:30 pm,
Elite Properties,Hitech City,real estate agents,https://www.google.com/maps/place/Elite+Properties/data=!4m7!3m6!1s0x3bcb912d6bdde5eb:0x318a84e639b45c20!8m2!3d17.4431267!4d78.3969289!16s%2Fg%2F11t59k021b!19sChIJ6-Xday2RyzsRIFy0OeaEijE?authuser=0&hl=en&rclk=1,"Flat no: 402, PM&BS Square, Rd Number 10, Kakatiya Hills, Guttala_Begumpet, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081",091772 77100,https://madhapur.elitepropertiess.com,5.0,37,"C9VW+7Q Hyderabad, Telangana",Tuesday 10 am–6:30 pm; Wednesday 10 am–6:30 pm; Thursday 10 am–6:30 pm; Friday 10 am–6:30 pm; Saturday 10 am–6:30 pm; Monday 10 am–6:30 pm,
Prime land Group,Hitech City,real estate agents,https://www.google.com/maps/place/Prime+land+Group/data=!4m7!3m6!1s0x3bcb93df0ac5b29f:0x166571bc22c06751!8m2!3d17.448279!4d78.3827455!16s%2Fg%2F11tsvd3g4k!19sChIJn7LFCt-TyzsRUWfAIrxxZRY?authuser=0&hl=en&rclk=1,"7th Floor, Block, 2, Madhapur, Patrika Nagar, HITEC City, Hyderabad, Telangana 500081",,,4.4,19,,,
Realty Next,Hitech City,real estate agents,https://www.google.com/maps/place/Realty+Next/data=!4m7!3m6!1s0x3bcb91001abfb875:0x77e0e9c59261de97!8m2!3d17.4421611!4d78.384619!16s%2Fg%2F11ld9vs791!19sChIJdbi_GgCRyzsRl95hksXp4Hc?authuser=0&hl=en&rclk=1,"Sri Sai Nilayam, Image Hospital Rd, Arunodaya Colony, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081",091775 44400,,4.7,12,"C9RM+VR Hyderabad, Telangana",,
RE/MAX Jubilee Property services,Hitech City,real estate agents,https://www.google.com/maps/place/RE%2FMAX+Jubilee+Property+services/data=!4m7!3m6!1s0x3bcb91e55c367cf7:0x4c4e96150394f67e!8m2!3d17.4359031!4d78.3943664!16s%2Fg%2F11frnw_vhv!19sChIJ93w2XOWRyzsRfvaUAxWWTkw?authuser=0&hl=en&rclk=1,"Hi Tech city, 3-225, Kavuri Hills Rd, CBI Colony, Madhapur, Hyderabad, Telangana 500033",090000 93739,,4.8,99,"C9PV+9P Hyderabad, Telangana",,
Karthikeya Reality,Hitech City,real estate agents,https://www.google.com/maps/place/Karthikeya+Reality/data=!4m7!3m6!1s0x3bcb93da328f51a7:0x9033171f44be7669!8m2!3d17.4561205!4d78.3751462!16s%2Fg%2F11p_49tjbq!19sChIJp1GPMtqTyzsRaXa-RB8XM5A?authuser=0&hl=en&rclk=1,"Flat no: 401, Krishnaveer’s Euphuria, Plot no-12, Jubilee Enclave, HITEC City, Hyderabad, Telangana 500081",093962 11097,,5.0,2,"F94G+C3 HITEC City, Hyderabad, Telangana",,
Kosher Proctor,Hitech City,real estate agents,https://www.google.com/maps/place/Kosher+Proctor/data=!4m7!3m6!1s0x3bcb935f672a8ac9:0x18b93fdb4af6a3c9!8m2!3d17.4653194!4d78.3737446!16s%2Fg%2F11gjxs5kf8!19sChIJyYoqZ1-TyzsRyaP2Sts_uRg?authuser=0&hl=en&rclk=1,"Magna's Lakeview, 504, Hitex Road, Izzathnagar, Shilpa Hills, Khanammet, Hyderabad, Telangana 500084",085230 72597,,4.5,39,"F98F+4F Khanammet, Telangana",· Opens 9:30 am Wed; Tuesday 9:30 am–6:30 pm; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Sunday 9:30 am–6:30 pm; Monday 9:30 am–6:30 pm,
ANAROCK Property Consultants,Hitech City,property consultants,https://www.google.com/maps/place/ANAROCK+Property+Consultants/data=!4m7!3m6!1s0x3bcb936ad48381bd:0xdaff86436a8b05b8!8m2!3d17.4335225!4d78.3836773!16s%2Fg%2F11g07tsvqp!19sChIJvYGD1GqTyzsRuAWLakOG_9o?authuser=0&hl=en&rclk=1,"14th Floor, SALARPURIA SATTVA KNOWLEDGE CITY, Plot No.2, Inorbit Mall Rd, Silpa Gram Craft Village, HITEC City, Hyderabad, Telangana 500032",070955 22555,,4.2,26,"C9MM+CF Hyderabad, Telangana",,
Savills Property Services (India) Pvt Ltd.,Hitech City,property consultants,https://www.google.com/maps/place/Savills+Property+Services+%28India%29+Pvt+Ltd./data=!4m7!3m6!1s0x3bcb93b26b800123:0xe2028466e4c33362!8m2!3d17.4365127!4d78.3817515!16s%2Fg%2F11k2x2y0wh!19sChIJIwGAa7KTyzsRYjPD5GaEAuI?authuser=0&hl=en&rclk=1,"5th Floor, DivyaSree Solitaire, Plot number 14 & 15, Software Units Layout, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081",,,4.3,6,"C9PJ+JP Hyderabad, Telangana",,
Cushman & Wakefield - Commercial Real Estate Services,Hitech City,property consultants,https://www.google.com/maps/place/Cushman+%26+Wakefield+-+Commercial+Real+Estate+Services/data=!4m7!3m6!1s0x3bcb9392e020010b:0x3c03e85fbd100d3e!8m2!3d17.4444651!4d78.3796672!16s%2Fg%2F11gmfc20sh!19sChIJCwEg4JKTyzsRPg0QvV_oAzw?authuser=0&hl=en&rclk=1,"1st Floor, Maximus Tower 2B, Unit # 111, Huda Techno Enclave Rd, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081",,,4.3,32,"C9VH+QV Hyderabad, Telangana",,
Sutra Property Services Private Limited is now Coldwell Banker Sutra Property,Hitech City,property consultants,https://www.google.com/maps/place/Sutra+Property+Services+Private+Limited+is+now+Coldwell+Banker+Sutra+Property/data=!4m7!3m6!1s0x3bcb952f24348c2b:0x3384faa5437f69f8!8m2!3d17.4422874!4d78.3842396!16s%2Fg%2F11p14xfxpv!19sChIJK4w0JC-VyzsR-Gl_Q6X6hDM?authuser=0&hl=en&rclk=1,"B'block, Sri Sai Nilayam, 301, Image Hospital Rd, beside Sri Venkateshwara College of Architecture, Madhapur, Hyderabad, Telangana 500081",096506 90760,,5.0,16,"C9RM+WM Hyderabad, Telangana",Wednesday 9 am–6:30 pm; Thursday 9 am–6:30 pm; Friday 9 am–6:30 pm; Saturday 9 am–6:30 pm; Sunday 9 am–6:30 pm; Monday 9 am–6:30 pm,
GIS Realty and Infra Pvt Ltd | Top Real Estate Consultancy in Hyderabad | Your Trusted Partner in Real Estate|,Hitech City,property consultants,https://www.google.com/maps/place/GIS+Realty+and+Infra+Pvt+Ltd+%7C+Top+Real+Estate+Consultancy+in+Hyderabad+%7C+Your+Trusted+Partner+in+Real+Estate%7C/data=!4m7!3m6!1s0x3bcb93512f565815:0x43a92a85310726f1!8m2!3d17.4453598!4d78.3863494!16s%2Fg%2F11vrzl2tg4!19sChIJFVhWL1GTyzsR8SYHMYUqqUM?authuser=0&hl=en&rclk=1,"400, Plot No 28, Arunodaya Colony, Madhapur, Hyderabad, Telangana 500081",070754 99323,,5.0,8,"C9WP+4G Hyderabad, Telangana",· Opens 9:30 am Wed; Tuesday 9:30 am–6:30 pm; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Sunday 9:30 am–6:30 pm; Monday 9:30 am–6:30 pm,
My Mark Group,Hitech City,property consultants,https://www.google.com/maps/place/My+Mark+Group/data=!4m7!3m6!1s0x3bcb93e5435b0ddd:0xc054558bd63f9b45!8m2!3d17.449156!4d78.382941!16s%2Fg%2F11rvblsn1w!19sChIJ3Q1bQ-WTyzsRRZs_1otVVMA?authuser=0&hl=en&rclk=1,"Laxmi Cyber City, Bizness Square, Flat No:202, 2nd Floor Hitech City Rd, Whitefield's, HITEC City, Hyderabad, Telangana 500081",098337 89833,,5.0,67,"C9XM+M5 Hyderabad, Telangana",,
Knight Frank (India) Pvt. Ltd.,Hitech City,property consultants,https://www.google.com/maps/place/Knight+Frank+%28India%29+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb93c7132903c5:0xdf385ef4a3b69487!8m2!3d17.4355255!4d78.3851163!16s%2Fg%2F11cnxcnksk!19sChIJxQMpE8eTyzsRh5S2o_ReON8?authuser=0&hl=en&rclk=1,"ITPH, Plot no 17, Knight Frank India Pvt Ltd, part of 10th floor, Hitech City Rd, Software Units Layout, Madhapur, Hyderabad, Telangana 500081",,https://knightfrank.co.in,4.4,132,"C9PP+62 Hyderabad, Telangana",· Opens 9:30 am Wed; Tuesday 9:30 am–6 pm; Wednesday 9:30 am–6 pm; Thursday 9:30 am–6 pm; Friday 9:30 am–6 pm; Monday 9:30 am–6 pm,
JLL Hyderabad Real Estate,Hitech City,property consultants,https://www.google.com/maps/place/JLL+Hyderabad+Real+Estate/data=!4m7!3m6!1s0x3bcb972e1851a4f1:0x606b4d1e8065134f!8m2!3d17.4344997!4d78.382639!16s%2Fg%2F11cjkw8w8n!19sChIJ8aRRGC6XyzsRTxNlgB5Na2A?authuser=0&hl=en&rclk=1,"Level 9, SALARPURIA SATTVA KNOWLEDGE CITY, Unit 2A, 1st St, Silpa Gram Craft Village, Madhapur, Hyderabad, Telangana 500032",,,3.7,122,"C9MM+Q3 Hyderabad, Telangana",,
LUXE LISTINGS - HYDERABAD,Hitech City,property consultants,https://www.google.com/maps/place/LUXE+LISTINGS+-+HYDERABAD/data=!4m7!3m6!1s0x3bcbeda54497457b:0x1b6fdfb01e99901a!8m2!3d17.4393322!4d78.390407!16s%2Fg%2F11j_65zpjz!19sChIJe0WXRKXtyzsRGpCZHrDfbxs?authuser=0&hl=en&rclk=1,"Ground Floor, Sri Sai Apartment Block-B, Fortune Towers, D Block, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081",,,5.0,43,"C9QR+P5 Hyderabad, Telangana",,
Candeur Crescent,Hitech City,real estate agencies,https://www.google.com/maps/place/Candeur+Crescent/data=!4m7!3m6!1s0x3bcb938815f01235:0xbf7d1ff4d06387f6!8m2!3d17.480697!4d78.319124!16s%2Fg%2F11q4bsy1tg!19sChIJNRLwFYiTyzsR9odj0PQffb8?authuser=0&hl=en&rclk=1,"Survey No. 106, 107, next to Sancta Maria International School, Lingampally, Hyderabad, Serilingampalle (M), Telangana 500019",079975 55555,https://www.candeurcrescent.com/,3.9,218,"F8J9+7J Hyderabad, Telangana",,
Metro Properties,Hitech City,real estate agencies,https://www.google.com/maps/place/Metro+Properties/data=!4m7!3m6!1s0x3bcb938316f0433b:0xefe3ccec840a53a5!8m2!3d17.4583655!4d78.3664408!16s%2Fg%2F11mvnx3bfg!19sChIJO0PwFoOTyzsRpVMKhOzM4-8?authuser=0&hl=en&rclk=1,"Kothaguda junction, Kondapur, Telangana 500084",063036 36060,,4.9,64,"F958+8H Kondapur, Hyderabad, Telangana",Wednesday 10 am–6:30 pm; Thursday 10 am–6:30 pm; Friday 10 am–6:30 pm; Saturday 10 am–6:30 pm,
REAL ESTATE HYDERABAD,Hitech City,real estate agencies,https://www.google.com/maps/place/REAL+ESTATE+HYDERABAD/data=!4m7!3m6!1s0x3bcb931ba139e299:0x96efeb4734e84913!8m2!3d17.4504555!4d78.3809668!16s%2Fg%2F11npxh697x!19sChIJmeI5oRuTyzsRE0noNEfr75Y?authuser=0&hl=en&rclk=1,"7th floor, block-2, Hitech City Rd, Patrika Nagar, Madhapur, Hyderabad, Telangana 500038",,,,,"F92J+59 Hyderabad, Telangana",Tuesday 9 am–9:30 pm; Wednesday 9 am–9:30 pm; Thursday 9 am–9:30 pm; Friday 9 am–9:30 pm; Saturday 9 am–9:30 pm; Sunday 9 am–9:30 pm; Monday 9 am–9:30 pm,
"Workafella Western Pearl, Hitech City - Coworking Space in Hyderabad",Hitech City,coworking space,"https://www.google.com/maps/place/Workafella+Western+Pearl,+Hitech+City+-+Coworking+Space+in+Hyderabad/data=!4m7!3m6!1s0x3bcb93fd30e5bd7b:0x21ebb19747807b0a!8m2!3d17.4580639!4d78.37329!16s%2Fg%2F11rkd03rsq!19sChIJe73lMP2TyzsRCnuAR5ex6yE?authuser=0&hl=en&rclk=1","1st Floor, Western Pearl, Hitech City Rd, Kondapur, Hyderabad, Telangana 500084",,,4.4,"1,031","F95F+68 Hyderabad, Telangana",,
