Business Name,Area,Category,Google Maps URL,Address,Phone,Website,Rating,Review Count,Plus Code,Hours,Error
The Airawat Kitchen,Miyapur,restaurants,https://www.google.com/maps/place/The+Airawat+Kitchen/data=!4m7!3m6!1s0x3bcb93f3d0bcbc51:0xb1f1dbe75ee7690d!8m2!3d17.4953386!4d78.363651!16s%2Fg%2F11w4dt1x3c!19sChIJUby80POTyzsRDWnnXufb8bE?authuser=0&hl=en&rclk=1,"Gate 4, Plot 54, beside Voxpop International School, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049",086887 98159,,4.2,495,"F9W7+4F Miyapur, Telangana",,
AnTeRa Kitchen & Bar - Miyapur,Miyapur,restaurants,https://www.google.com/maps/place/AnTeRa+Kitchen+%26+Bar+-+Miyapur/data=!4m7!3m6!1s0x3bcb9300059427d7:0x1aeb13e64b8927f7!8m2!3d17.4952219!4d78.3461253!16s%2Fg%2F11xf4166p1!19sChIJ1yeUBQCTyzsR9yeJS-YT6xo?authuser=0&hl=en&rclk=1,"Plot no.2, 2/A, Hno. 1-58/2/A, opp. Southindia Shopping Mall, Madeenaguda, Hyderabad, Telangana 500049",090007 77698,,4.7,"3,105","F8WW+3F Madeenaguda, Telangana",,
Angaara Restaurant,Miyapur,restaurants,https://www.google.com/maps/place/Angaara+Restaurant/data=!4m7!3m6!1s0x3bcb926ca521ed29:0xa01b4ca7d74e83b4!8m2!3d17.497045!4d78.3606686!16s%2Fg%2F119wcrbf4!19sChIJKe0hpWySyzsRtINO16dMG6A?authuser=0&hl=en&rclk=1,"Hanuman Temple, Plot No. 21, Hanuman Temple Rd, Near मियापुर क्रॉस रोड, Balaji Nagar, Miyapur, Hyderabad, Telangana 500049",072070 26613,,3.9,"11,163","F9W6+R7 Miyapur, Telangana",,
"HOTEL OCCASSIA BLISS - FAMILY RESTAURANT, BANQUET HALLS, LUXURY ROOMS AND ROOF TOP BAR IN MIYAPUR",Miyapur,restaurants,"https://www.google.com/maps/place/HOTEL+OCCASSIA+BLISS+-+FAMILY+RESTAURANT,+BANQUET+HALLS,+LUXURY+ROOMS+AND+ROOF+TOP+BAR+IN+MIYAPUR/data=!4m7!3m6!1s0x3bcb93499747b98d:0xcb6636a693665022!8m2!3d17.5066372!4d78.3622248!16s%2Fg%2F11mcly8c27!19sChIJjblHl0mTyzsRIlBmk6Y2Zss?authuser=0&hl=en&rclk=1","SVG MALL, 1-72, Bollaram Rd, CG Employees Colony, Mayuri Nagar, Madeenaguda, Hyderabad, Telangana 500049",089851 09190,,4.7,645,"G946+MV Madeenaguda, Telangana",,
Firewater Restaurant and Banquets,Miyapur,restaurants,https://www.google.com/maps/place/Firewater+Restaurant+and+Banquets/data=!4m7!3m6!1s0x3bcb9386de979d69:0x97ba70fb3180face!8m2!3d17.4927299!4d78.3531005!16s%2Fg%2F11fsvqk7v2!19sChIJaZ2X3oaTyzsRzvqAMftwupc?authuser=0&hl=en&rclk=1,"Allwyn X Roads, Hafeezpet Rd, beside More Supermarket, Miyapur, Telangana 500049",095737 76666,,4.1,"2,415","F9V3+36 Miyapur, Telangana",,
The Scholars Cafe,Miyapur,cafes,https://www.google.com/maps/place/The+Scholars+Cafe/data=!4m7!3m6!1s0x3bcb8d2c9d2168b9:0x8b094272d515ef97!8m2!3d17.5245135!4d78.3437582!16s%2Fg%2F11vygmn0_p!19sChIJuWghnSyNyzsRl-8V1XJCCYs?authuser=0&hl=en&rclk=1,"G8GV+92M, Plot no 54/1 , Road, 7, Sri Vani Nagar, near Coca Cola factory, Ganesh Nagar, Ameenpur, Hyderabad, Telangana 502033",098484 94397,,4.4,296,"G8GV+92M, Plot no 54/1 , Road, 7, Sri Vani Nagar, near Coca Cola factory, Ganesh Nagar, Ameenpur, Hyderabad, Telangana 502033",· Closes 11:30 pm; Wednesday 6 am–11:30 pm; Thursday 6 am–11:30 pm; Friday 6 am–11:30 pm; Saturday 6 am–11:30 pm; Sunday 6 am–11:30 pm; Monday 6 am–11:30 pm; Tuesday 6 am–11:30 pm,
Tea Time - Miyapur,Miyapur,cafes,https://www.google.com/maps/place/Tea+Time+-+Miyapur/data=!4m7!3m6!1s0x3bcb9390258105a1:0x77ae87b54b23acb4!8m2!3d17.4985594!4d78.3617164!16s%2Fg%2F11ss4l2ghh!19sChIJoQWBJZCTyzsRtKwjS7WHrnc?authuser=0&hl=en&rclk=1,"1-59/4/1/C, Ground floor, Bollaram Road, Miyapur, Kalapuram Basti, Hyderabad, Telangana 500049",085007 66627,,4.9,35,"F9X6+CM Hyderabad, Telangana",· Closes 10:45 pm; Wednesday 6 am–10:45 pm; Thursday 6 am–10:45 pm; Friday 6 am–10:45 pm; Saturday 6 am–10:45 pm; Sunday 6 am–10:45 pm; Monday 6 am–10:45 pm; Tuesday 6 am–10:45 pm,
SHISHA CAFE & LOUNGE,Miyapur,cafes,https://www.google.com/maps/place/SHISHA+CAFE+%26+LOUNGE/data=!4m7!3m6!1s0x3bcb8d0087ce800f:0x8117f5ebdc5b4a42!8m2!3d17.4971112!4d78.3619963!16s%2Fg%2F11krgq4kyl!19sChIJD4DOhwCNyzsRQkpb3Ov1F4E?authuser=0&hl=en&rclk=1,"Miyapur Cross Road, Madhava Nagar Colony, Ambedkar Nagar, Hafeezpet, Hyderabad, Telangana 500049",091774 10807,,4.7,39,"F9W6+RQ Hyderabad, Telangana",,
THE NAWAB'S CAFE,Miyapur,cafes,https://www.google.com/maps/place/THE+NAWAB%27S+CAFE/data=!4m7!3m6!1s0x3bcb93006eba9aaf:0xda7c43507d91c17b!8m2!3d17.4840203!4d78.3611321!16s%2Fg%2F11wfrn8vrq!19sChIJr5q6bgCTyzsRe8GRfVBDfNo?authuser=0&hl=en&rclk=1,"2-253, Hafizpet Station Rd, opp. Sneha Chicken, Sai Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049",,,4.4,163,"F9M6+JF Miyapur, Telangana",,
Greater Infra Projects PVT LTD,Miyapur,real estate builders,https://www.google.com/maps/place/Greater+Infra+Projects+PVT+LTD/data=!4m7!3m6!1s0x3bcb930a131f15db:0x46d01901b49602f!8m2!3d17.4955158!4d78.3721771!16s%2Fg%2F11hhbnlb74!19sChIJ2xUfEwqTyzsRL2BJG5ABbQQ?authuser=0&hl=en&rclk=1,"Plot no:217/A Metro station, near Mathrusree Nagar, Miyapur, Telangana 500049",094910 18075,,3.9,50,"F9WC+6V Miyapur, Telangana",,
Richland Infra Developers - Registered & Corporate Office,Miyapur,real estate builders,https://www.google.com/maps/place/Richland+Infra+Developers+-+Registered+%26+Corporate+Office/data=!4m7!3m6!1s0x3bcb93e0d1429651:0xada9bfedb1477b3c!8m2!3d17.4940218!4d78.3642885!16s%2Fg%2F11vyz5pvnq!19sChIJUZZC0eCTyzsRPHtHse2_qa0?authuser=0&hl=en&rclk=1,"2nd Floor, Mathrusrinagar, Plot No- 596, Miyapur, Telangana 500049",098490 03377,,5.0,64,"F9V7+JP Miyapur, Telangana",,
FIDO PROPERTY PVT LTD,Miyapur,real estate agents,https://www.google.com/maps/place/FIDO+PROPERTY+PVT+LTD/data=!4m7!3m6!1s0x3bcb93db5b4eeeb1:0x87f5508f822b529d!8m2!3d17.5045797!4d78.3624115!16s%2Fg%2F11fj9bsm61!19sChIJse5OW9uTyzsRnVIrgo9Q9Yc?authuser=0&hl=en&rclk=1,"Flat no 501, Sattva one, opp. Candeur 40, Sri Rangapuram colony, Rangapuram, Miyapur, Hyderabad, Telangana 500049",081421 66888,,4.6,59,"G936+RX Miyapur, Telangana",,
Real Estate Consultant,Miyapur,property consultants,https://www.google.com/maps/place/Real+Estate+Consultant/data=!4m7!3m6!1s0x3bcb9372c7da915b:0x270fb05e3740fc83!8m2!3d17.4987879!4d78.3540883!16s%2Fg%2F11njt16gr0!19sChIJW5Hax3KTyzsRg_xAN16wDyc?authuser=0&hl=en&rclk=1,"Laxmi Krishna Paradise, Sri, Hyderabad, Telangana 500049",,https://tjm-group-471981481694.asia-southeast1.run.app,,,"F9X3+GJ Hyderabad, Telangana",,
Sreeram Ventures,Miyapur,property consultants,https://www.google.com/maps/place/Sreeram+Ventures/data=!4m7!3m6!1s0x3bcb8d242380041b:0x14e1f8fe24620c!8m2!3d17.5190668!4d78.3556072!16s%2Fg%2F11ywk80spl!19sChIJGwSAIySNyzsRDGIk_vjhFAA?authuser=0&hl=en&rclk=1,"5th Floor, Above First Health Clinics and Labs, Prajay Shelters Road, to, Miyapur Rd, beside BK Enclave, Miyapur, Hyderabad, Telangana 500090",076720 24302,,5.0,33,"G994+J6 Miyapur, Telangana",,
BHR Properties LLP,Miyapur,property consultants,https://www.google.com/maps/place/BHR+Properties+LLP/data=!4m7!3m6!1s0x3bcb93936f77995d:0xe73f7953c06324f7!8m2!3d17.4968396!4d78.354068!16s%2Fg%2F11kpz_ssdy!19sChIJXZl3b5OTyzsR9yRjwFN5P-c?authuser=0&hl=en&rclk=1,"F9W3+QJ9, Widia Colony, Miyapur, Hyderabad, Telangana 500049",086889 45694,,4.9,15,"F9W3+QJ9, Widia Colony, Miyapur, Hyderabad, Telangana 500049",,
Rk Business Center,Miyapur,business centers,https://www.google.com/maps/place/Rk+Business+Center/data=!4m7!3m6!1s0x3bcb93007e36da4b:0x8c830c8acc8fcc3a!8m2!3d17.4756375!4d78.3630781!16s%2Fg%2F11lc_1nvf1!19sChIJS9o2fgCTyzsROsyPzIoMg4w?authuser=0&hl=en&rclk=1,"opposite Dargah, Kondapur, New Hafeezpet, Marthanda Nagar, Hafeezpet, Hyderabad, Telangana 500049",,,5.0,1,"F9G7+76 Hyderabad, Telangana",,
Sri Vignesh & co,Miyapur,business centers,https://www.google.com/maps/place/Sri+Vignesh+%26+co/data=!4m7!3m6!1s0x3bcb93000495f937:0xfbd8c4888682b709!8m2!3d17.501227!4d78.3620545!16s%2Fg%2F11lywwql2s!19sChIJN_mVBACTyzsRCbeChojE2Ps?authuser=0&hl=en&rclk=1,"G926+FRV, Kalapuram Basti, Miyapur, Hyderabad, Telangana 500049",092461 66412,,5.0,1,"G926+FRV, Kalapuram Basti, Miyapur, Hyderabad, Telangana 500049",,
Miyapur Central,Miyapur,business centers,https://www.google.com/maps/place/Miyapur+Central/data=!4m7!3m6!1s0x3bcb93d67c3cbb93:0xeed6659efe133976!8m2!3d17.4961046!4d78.3358297!16s%2Fg%2F11h1lvmgd8!19sChIJk7s8fNaTyzsRdjkT_p5l1u4?authuser=0&hl=en&rclk=1,"F8WP+C8W, Miyapur Main Rd, ICRISAT Colony, Miyapur, Hyderabad, Telangana 500049",093921 81748,,4.2,"2,749","F8WP+C8W, Miyapur Main Rd, ICRISAT Colony, Miyapur, Hyderabad, Telangana 500049",· Opens 11:30 am; Wednesday 11:30 am–10 pm; Thursday 11:30 am–10 pm; Friday 11:30 am–10 pm; Saturday 11:30 am–10 pm; Sunday 11:30 am–10 pm; Monday 11:30 am–10 pm; Tuesday 11:30 am–10 pm,
Agile Digital Hub (Business Analysis/Business Analyst/Agile Training),Miyapur,business centers,https://www.google.com/maps/place/Agile+Digital+Hub+%28Business+Analysis%2FBusiness+Analyst%2FAgile+Training%29/data=!4m7!3m6!1s0x3bcb8d622b267629:0xd1d26bab53621133!8m2!3d17.5246768!4d78.3432037!16s%2Fg%2F11svln7c9_!19sChIJKXYmK2KNyzsRMxFiU6tr0tE?authuser=0&hl=en&rclk=1,"Flat No 201, Bhoomika Heights, Street No. 10, Srivani Nagar, Ganesh Nagar, Ameenpur, Miyapur, Hyderabad, Telangana 502033",083410 16768,,5.0,50,"G8FV+V7 Miyapur, Telangana",,
"RV Avaneendra, Miyapur",Miyapur,apartments,"https://www.google.com/maps/place/RV+Avaneendra,+Miyapur/data=!4m7!3m6!1s0x3bcb935054e3970b:0xbf3bf465850d64b3!8m2!3d17.5004277!4d78.353242!16s%2Fg%2F11ft1x3jtw!19sChIJC5fjVFCTyzsRs2QNhWX0O78?authuser=0&hl=en&rclk=1","RV AVANEENDRA, 138 & 140, Pallava Block-III, Pragathi Enclave, Miyapur, Hyderabad, Telangana 500049",091540 86163,,4.3,152,"G923+57 Miyapur, Telangana",· Closes 6:30 pm; Wednesday 9 am–6:30 pm; Thursday 9 am–6:30 pm; Friday 9 am–6:30 pm; Saturday 9 am–6:30 pm; Monday 10 am–6:30 pm; Tuesday 9 am–6:30 pm,
Vertex Viraat,Miyapur,apartments,https://www.google.com/maps/place/Vertex+Viraat/data=!4m7!3m6!1s0x3bcb9363084b2f3f:0x68f2202cc2e56727!8m2!3d17.5011786!4d78.3637279!16s%2Fg%2F11mhh0sl9x!19sChIJPy9LCGOTyzsRJ2flwiwg8mg?authuser=0&hl=en&rclk=1,"Sri Rangapuram colony, BDL Colony, Sri Aurobindo Colony, Miyapur, Hyderabad, Telangana 500049",096814 77477,,4.0,172,"G927+FF Hyderabad, Telangana",,
Sky Heaven Apartment,Miyapur,apartments,https://www.google.com/maps/place/Sky+Heaven+Apartment/data=!4m7!3m6!1s0x3bcb937e12076485:0xe68feaa3a6f95e33!8m2!3d17.5074214!4d78.3713053!16s%2Fg%2F11f89hd98s!19sChIJhWQHEn6TyzsRM175pqPqj-Y?authuser=0&hl=en&rclk=1,"Dynamics Colony, Mayuri Nagar, Miyapur, Hyderabad, Telangana 500049",091000 08979,,4.2,62,"G94C+XG Miyapur, Telangana",,
Gautami Heights - anuhar homes,Miyapur,apartments,https://www.google.com/maps/place/Gautami+Heights+-+anuhar+homes/data=!4m7!3m6!1s0x3bcb93ba1adf8a0f:0x78116d506f138778!8m2!3d17.499604!4d78.3453821!16s%2Fg%2F11tbzkm9p3!19sChIJD4rfGrqTyzsReIcTb1BtEXg?authuser=0&hl=en&rclk=1,"F8XW+W53, Krushi Nagar, Shanti Nagar Colony, Muzaffar Ahmad Nagar, Miyapur, Hyderabad, Telangana 500049",091000 02123,,4.0,78,"F8XW+W53, Krushi Nagar, Shanti Nagar Colony, Muzaffar Ahmad Nagar, Miyapur, Hyderabad, Telangana 500049",,
Hotel Delphi Grand,Miyapur,hotels,https://www.google.com/maps/place/Hotel+Delphi+Grand/data=!4m10!3m9!1s0x3bcb93c93ed78cb9:0x7da9d1ca812b901f!5m2!4m1!1i2!8m2!3d17.460088!4d78.366047!16s%2Fg%2F11lp2wp3yx!19sChIJuYzXPsmTyzsRH5ArgcrRqX0?authuser=0&hl=en&rclk=1,"Kothaguda Cross Road, Gachibowli - Miyapur Rd, Kondapur, Prashanth Nagar Colony, HITEC City, Kondapur, Hyderabad, Telangana 500081",092480 04600,,4.7,255,"F968+2C HITEC City, Hyderabad, Telangana",Check-in time: 12:00 pm; Check-out time: 11:00 am,
RCC Hotels Park View INN - Miyapur,Miyapur,hotels,https://www.google.com/maps/place/RCC+Hotels+Park+View+INN+-+Miyapur/data=!4m10!3m9!1s0x3bcb93b1cac015c1:0xab39187487ecb2e7!5m2!4m1!1i2!8m2!3d17.4953112!4d78.3637163!16s%2Fg%2F11sc08g2qb!19sChIJwRXAyrGTyzsR57Lsh3QYOas?authuser=0&hl=en&rclk=1,"Aparna County Access Rd, Mathrusree Nagar, Hafeezpet, Hyderabad, Telangana 500049",075696 10645,,4.9,"2,022","F9W7+4F Hyderabad, Telangana",Check-in time: 12:00 pm; Check-out time: 11:00 am,
Viraaj Suites - Hotel in Miyapur,Miyapur,hotels,https://www.google.com/maps/place/Viraaj+Suites+-+Hotel+in+Miyapur/data=!4m10!3m9!1s0x3bcb937644956939:0x9d400eebebde0952!5m2!4m1!1i2!8m2!3d17.4945975!4d78.3640233!16s%2Fg%2F11tfh9frdx!19sChIJOWmVRHaTyzsRUgne6-sOQJ0?authuser=0&hl=en&rclk=1,"Plot No 602, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049",089770 29599,,4.1,169,"F9V7+RJ Miyapur, Telangana",Check-in time: 12:00 pm; Check-out time: 11:00 am,
Hotel O Hyderabad City Centre Formerly S Grand Residency,Miyapur,hotels,https://www.google.com/maps/place/Hotel+O+Hyderabad+City+Centre+Formerly+S+Grand+Residency/data=!4m10!3m9!1s0x3bcb93d3dc41726b:0x4bc46585e3700ef2!5m2!4m1!1i2!8m2!3d17.5106768!4d78.3669874!16s%2Fg%2F11v9z7gvhn!19sChIJa3JB3NOTyzsR8g5w44VlxEs?authuser=0&hl=en&rclk=1,"1321-A16 Addagutta Society - HMT Hills, Road, Addagutta, Samatha Nagar, Hyderabad, Telangana 500049",,,3.4,28,"G968+7Q Hyderabad, Telangana",Check-in time: 12:00 pm; Check-out time: 11:00 am,
PULSE HEART SUPER SPECIALITY HOSPITAL,Miyapur,hospitals,https://www.google.com/maps/place/PULSE+HEART+SUPER+SPECIALITY+HOSPITAL/data=!4m7!3m6!1s0x3bcb93dc12e1c71b:0xe0b1b41210026d3f!8m2!3d17.4961257!4d78.3669779!16s%2Fg%2F11l72tkzqk!19sChIJG8fhEtyTyzsRP20CEBK0seA?authuser=0&hl=en&rclk=1,"Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049",088866 88063,,4.9,"2,821","F9W8+FQ Miyapur, Telangana",,
UDBHAVA HOSPITALS,Miyapur,hospitals,https://www.google.com/maps/place/UDBHAVA+HOSPITALS/data=!4m7!3m6!1s0x3bcb93c540bb0601:0x11b72e9c5a1064c!8m2!3d17.4954772!4d78.3573183!16s%2Fg%2F11gxthxzgb!19sChIJAQa7QMWTyzsRTAahxelyGwE?authuser=0&hl=en&rclk=1,"15, 16, & 17, Plot no 14, Miyapur Rd, behind Navya Grand Hotel, Nandini Nagar, Ambedkar Nagar, Hafeezpet, Hyderabad, Telangana 500049",080191 14481,http://www.udbhavahospitals.in,3.9,731,"F9W4+5W Hyderabad, Telangana",,
Calvary Temple Hospital,Miyapur,hospitals,https://www.google.com/maps/place/Calvary+Temple+Hospital/data=!4m7!3m6!1s0x3bcb93a9ff070367:0xeb86f69633a70f44!8m2!3d17.485235!4d78.3678902!16s%2Fg%2F11rtlcvwt_!19sChIJZwMH_6mTyzsRRA-nM5b2hus?authuser=0&hl=en&rclk=1,"Calvary Temple, Calvary Temple Rd, Shilpa Avenue Colony, Hafeezpet, Miyapur, Hyderabad, Telangana 500049",073311 22997,,4.8,"1,373","F9P9+35 Miyapur, Telangana",,
Lotus Hospitals for Women & Children | Miyapur,Miyapur,hospitals,https://www.google.com/maps/place/Lotus+Hospitals+for+Women+%26+Children+%7C+Miyapur/data=!4m7!3m6!1s0x3bcb93001d66fb33:0xd8d4f24b991355ae!8m2!3d17.5060253!4d78.361938!16s%2Fg%2F11mc9d9ddt!19sChIJM_tmHQCTyzsRrlUTmUvy1Ng?authuser=0&hl=en&rclk=1,"SMSR Plaza, Max Building, to, Miyapur Rd, opp. Namaha's Landmark Towers, Jaya Prakash Narayan Nagar, Miyapur, Hyderabad, Telangana 500049",091543 21216,,4.4,512,"G946+CQ Miyapur, Telangana",,
ORA Skin & Hair Clinic,Miyapur,clinics,https://www.google.com/maps/place/ORA+Skin+%26+Hair+Clinic/data=!4m7!3m6!1s0x3bcb937d9881a9ef:0xb54322c1a8221512!8m2!3d17.465479!4d78.348319!16s%2Fg%2F11yzzz4qwb!19sChIJ76mBmH2TyzsREhUiqMEiQ7U?authuser=0&hl=en&rclk=1,"3rd Floor, Avalon Court, Botanical Garden Rd, Kondapur, Camelot Layout, Kondapur, Hyderabad, Telangana 500084",099893 61555,,4.9,59,"F88X+58 Hyderabad, Telangana",· Closes 8:30 pm; Wednesday 9:30 am–8:30 pm; Thursday 9:30 am–8:30 pm; Friday 9:30 am–8:30 pm; Saturday 9:30 am–8:30 pm; Sunday 9:30 am–8:30 pm; Monday 9:30 am–8:30 pm; Tuesday 9:30 am–8:30 pm,
SRI POLY CLINIC and LN PHARMACY,Miyapur,clinics,https://www.google.com/maps/place/SRI+POLY+CLINIC+and+LN+PHARMACY/data=!4m7!3m6!1s0x3bcb8dd18e8bed1b:0x6e2acc3e622502b7!8m2!3d17.5143127!4d78.3487134!16s%2Fg%2F11vx4dtvzm!19sChIJG-2LjtGNyzsRtwIlYj7MKm4?authuser=0&hl=en&rclk=1,"opp. HMT KHAMAN, HMT Swarnapuri Colony, Miyapur, Maktha_Mahabubpet, Hyderabad, Telangana 500049",096665 25545,,5.0,250,"G87X+PF Maktha_Mahabubpet, Telangana",· Closes 2 pm · Reopens 5:30 pm,
Suraksha speciality clinics,Miyapur,clinics,https://www.google.com/maps/place/Suraksha+speciality+clinics/data=!4m7!3m6!1s0x3bcb93cf2730031b:0xd9cff7453f99bb6!8m2!3d17.5064756!4d78.3653593!16s%2Fg%2F11rkfwl72h!19sChIJGwMwJ8-TyzsRtpv5U3T_nA0?authuser=0&hl=en&rclk=1,"59, srila gardens, Plot no 58, Bollaram Road, Miyapur, Sri Rangapuram colony, Rangapuram, Hyderabad, Telangana 500049",070753 60305,,4.2,318,"G948+H4 Hyderabad, Telangana",· Closes 11:30 pm; Wednesday 9 am–11:30 pm; Thursday 9 am–11:30 pm; Friday 9 am–11:30 pm; Saturday 9 am–11:30 pm; Sunday 9 am–11:30 pm; Monday 9 am–11:30 pm; Tuesday 9 am–11:30 pm,
"KORUM ENT SUPERSPECIALITY CENTRE - Hearing Aid | ENT Doctor | ENT Hospital in Miyapur, Hyderabad",Miyapur,clinics,"https://www.google.com/maps/place/KORUM+ENT+SUPERSPECIALITY+CENTRE+-+Hearing+Aid+%7C+ENT+Doctor+%7C+ENT+Hospital+in+Miyapur,+Hyderabad/data=!4m7!3m6!1s0x3bcb926c09c38837:0x2cd919fa78424c5a!8m2!3d17.4959431!4d78.3567592!16s%2Fg%2F11c52z3hp8!19sChIJN4jDCWySyzsRWkxCePoZ2Sw?authuser=0&hl=en&rclk=1","Survey No.52 part.H.No.1-111/2,2 nd Floor Opposite Ratnadeep supermarket,Landmark Dominos Restaurent National Highway(Mumbai Highway)-65,Miyapur, Miyapur, Hyderabad, Telangana 500049",070932 21222,,4.4,365,"F9W4+9P Hyderabad, Telangana",,
Srilatha Clinic & Diagnostics,Miyapur,clinics,https://www.google.com/maps/place/Srilatha+Clinic+%26+Diagnostics/data=!4m7!3m6!1s0x3bcb93d199bdb82d:0x224649a422101b01!8m2!3d17.4898593!4d78.3724011!16s%2Fg%2F11mlg5svjz!19sChIJLbi9mdGTyzsRARsQIqRJRiI?authuser=0&hl=en&rclk=1,"SMR VINAY FOUNTAINHEAD, Calvary Temple Rd, 4th Block, Hafeezpet, Miyapur, Hyderabad, Telangana 500049",070361 11838,,4.8,5,"F9QC+WX Miyapur, Telangana",,
"Sarojini Clinics & Diagnostics - Dr S.Ravindra Kumar MD - Best General Physician and Diabetic Center in Miyapur, Hyderabad",Miyapur,clinics,"https://www.google.com/maps/place/Sarojini+Clinics+%26+Diagnostics+-+Dr+S.Ravindra+Kumar+MD+-+Best+General+Physician+and+Diabetic+Center+in+Miyapur,+Hyderabad/data=!4m7!3m6!1s0x3bcb93c058456171:0x446b060cd2c14390!8m2!3d17.4952144!4d78.3652624!16s%2Fg%2F11rkly2ylg!19sChIJcWFFWMCTyzsRkEPB0gwGa0Q?authuser=0&hl=en&rclk=1","Plot No. 82 1st floor Athi Varadar residency, Mathrusree Nagar, Miyapur, Hyderabad, Telangana 500049",,,4.9,281,"F9W8+34 Hyderabad, Telangana",Wednesday 6–8:30 pm; Thursday 6–8:30 pm; Friday 6–8:30 pm; Saturday 6–8:30 pm; Monday 6–8:30 pm; Tuesday 6–8:30 pm,
Elite Clinics,Miyapur,clinics,https://www.google.com/maps/place/Elite+Clinics/data=!4m7!3m6!1s0x3bcb9309f9e164d3:0x3c221407fde1dd02!8m2!3d17.4976065!4d78.3619753!16s%2Fg%2F11h26229wx!19sChIJ02Th-QmTyzsRAt3h_QcUIjw?authuser=0&hl=en&rclk=1,"F9X6+2QX, Kalapuram Basti, Miyapur, Hyderabad, Telangana 500049",,,4.4,9,"F9X6+2QX, Kalapuram Basti, Miyapur, Hyderabad, Telangana 500049",,
"Amjad Habib Hair & Beauty Premium Salon, Miyapur.",Miyapur,salons,"https://www.google.com/maps/place/Amjad+Habib+Hair+%26+Beauty+Premium+Salon,+Miyapur./data=!4m7!3m6!1s0x3bcb93d7c5a0bf45:0x8a535d3913aab0dd!8m2!3d17.5045576!4d78.3619761!16s%2Fg%2F11y420vdt8!19sChIJRb-gxdeTyzsR3bCqEzldU4o?authuser=0&hl=en&rclk=1","2nd Floor, Plot no 10, Miyapur Rd, beside D-Mart, opp. Candeur 40 apts, Sri Rangapuram colony, Rangapuram, Madeenaguda, Hyderabad, Telangana 500049",099515 64444,,4.8,630,"G936+RQ Madeenaguda, Telangana",,
Urban salon Miyapur,Miyapur,salons,https://www.google.com/maps/place/Urban+salon+Miyapur/data=!4m7!3m6!1s0x3bcb93682276be91:0x884c879b306a71c3!8m2!3d17.4957473!4d78.3636715!16s%2Fg%2F11mrn8lj2c!19sChIJkb52ImiTyzsRw3FqMJuHTIg?authuser=0&hl=en&rclk=1,"20-M57, plot no :57, Miyapur Rd, beside ICICI bank, Mathrusree Nagar, Hafeezpet, Hyderabad, Telangana 500049",079935 90707,,4.8,132,"F9W7+7F Hyderabad, Telangana",,
Be You Salon Miyapur,Miyapur,salons,https://www.google.com/maps/place/Be+You+Salon+Miyapur/data=!4m7!3m6!1s0x3bcb93deeb1b7c93:0xfaf462df37a88824!8m2!3d17.5105718!4d78.3701439!16s%2Fg%2F11lcly_9gs!19sChIJk3wb696TyzsRJIioN99i9Po?authuser=0&hl=en&rclk=1,"Shop No 8, beside, beside SBI Bank, Huda Complex, Mayuri Nagar, Miyapur, Hyderabad, Telangana 500049",073967 63334,,4.8,688,"G96C+63 Miyapur, Telangana",,
"Jawed Habib Hair and Beauty salon, Miyapur Branch",Miyapur,salons,"https://www.google.com/maps/place/Jawed+Habib+Hair+and+Beauty+salon,+Miyapur+Branch/data=!4m7!3m6!1s0x3bcb93f62eaf30d7:0x957215caaf7fb014!8m2!3d17.5051279!4d78.3620303!16s%2Fg%2F11hzc_x_p2!19sChIJ1zCvLvaTyzsRFLB_r8oVcpU?authuser=0&hl=en&rclk=1","#2-60/10,1st Floor ,Top On Indan bank, Bollaram Road, Miyapur, near Dmart, Hyderabad, Telangana 500049",089780 00700,https://online.fliphtml5.com,4.8,"1,710","G946+3R Hyderabad, Telangana",,
TONI&GUY Essensuals Hairdressing salon Matrusree nagar Miyapur,Miyapur,salons,https://www.google.com/maps/place/TONI%26GUY+Essensuals+Hairdressing+salon+Matrusree+nagar+Miyapur/data=!4m7!3m6!1s0x3bcb93f0e6e083e7:0x6f9d9dbee2e42c69!8m2!3d17.4937279!4d78.3642178!16s%2Fg%2F11wx_wg3kv!19sChIJ54Pg5vCTyzsRaSzk4r6dnW8?authuser=0&hl=en&rclk=1,"2nd floor, Plot No:594, Aparna County Access Rd, near Vijetha Super Market, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049",089197 99744,,4.8,304,"F9V7+FM Miyapur, Telangana",,
Green Trends Unisex Hair & Style Salon,Miyapur,salons,https://www.google.com/maps/place/Green+Trends+Unisex+Hair+%26+Style+Salon/data=!4m7!3m6!1s0x3bcb920cc9ea86ad:0x18743a774c4a6684!8m2!3d17.506372!4d78.3619044!16s%2Fg%2F11b7lfm5_w!19sChIJrYbqyQySyzsRhGZKTHc6dBg?authuser=0&hl=en&rclk=1,"1st Floor, Sriven Mall, No. C1, Miyapur Cross Road, Jaya Prakash Narayan Nagar, Hyderabad, Telangana 500049",096528 71166,https://salons.mygreentrends.in,4.7,"2,323","G946+GQ Hyderabad, Telangana",,
